fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,fixed_2,fixed_3,fixed_4,volatile_2,density_2,density_3,citric_2,residual_2,chlorides_2,free_2,total_2,pH_2,sulphates_2,alcohol_2
8.2,0.42,0.49,2.6,0.084,32,55,0.9988,3.34,0.75,8.7,6,67.24,551.368,4521.2176,0.1764,0.99760144,0.996404318,0.2401,6.76,0.007056,1024,3025,0.99760144,11.1556,0.5625
9.9,0.63,0.24,2.4,0.077,6,33,0.9974,3.09,0.57,9.4,5,98.01,970.299,9605.9601,0.3969,0.99480676,0.992220262,0.0576,5.76,0.005929,36,1089,0.99480676,9.5481,0.3249
9.1,0.22,0.24,2.1,0.078,1,28,0.999,3.41,0.87,10.3,6,82.81,753.571,6857.4961,0.0484,0.998001,0.997002999,0.0576,4.41,0.006084,1,784,0.998001,11.6281,0.7569
11.9,0.38,0.49,2.7,0.098,12,42,1.0004,3.16,0.61,10.3,5,141.61,1685.159,20053.3921,0.1444,1.00080016,1.00120048,0.2401,7.29,0.009604,144,1764,1.00080016,9.9856,0.3721
11.9,0.38,0.49,2.7,0.098,12,42,1.0004,3.16,0.61,10.3,5,141.61,1685.159,20053.3921,0.1444,1.00080016,1.00120048,0.2401,7.29,0.009604,144,1764,1.00080016,9.9856,0.3721
10.3,0.27,0.24,2.1,0.072,15,33,0.9956,3.22,0.66,12.8,6,106.09,1092.727,11255.0881,0.0729,0.99121936,0.986857995,0.0576,4.41,0.005184,225,1089,0.99121936,10.3684,0.4356
10,0.48,0.24,2.7,0.102,13,32,1,3.28,0.56,10,6,100,1000,10000,0.2304,1,1,0.0576,7.29,0.010404,169,1024,1,10.7584,0.3136
9.1,0.22,0.24,2.1,0.078,1,28,0.999,3.41,0.87,10.3,6,82.81,753.571,6857.4961,0.0484,0.998001,0.997002999,0.0576,4.41,0.006084,1,784,0.998001,11.6281,0.7569
9.9,0.63,0.24,2.4,0.077,6,33,0.9974,3.09,0.57,9.4,5,98.01,970.299,9605.9601,0.3969,0.99480676,0.992220262,0.0576,5.76,0.005929,36,1089,0.99480676,9.5481,0.3249
8.1,0.825,0.24,2.1,0.084,5,13,0.9972,3.37,0.77,10.7,6,65.61,531.441,4304.6721,0.680625,0.99440784,0.991623498,0.0576,4.41,0.007056,25,169,0.99440784,11.3569,0.5929
12.9,0.35,0.49,5.8,0.066,5,35,1.0014,3.2,0.66,12,7,166.41,2146.689,27692.2881,0.1225,1.00280196,1.004205883,0.2401,33.64,0.004356,25,1225,1.00280196,10.24,0.4356
11.2,0.5,0.74,5.15,0.1,5,17,0.9996,3.22,0.62,11.2,5,125.44,1404.928,15735.1936,0.25,0.99920016,0.99880048,0.5476,26.5225,0.01,25,289,0.99920016,10.3684,0.3844
9.2,0.59,0.24,3.3,0.101,20,47,0.9988,3.26,0.67,9.6,5,84.64,778.688,7163.9296,0.3481,0.99760144,0.996404318,0.0576,10.89,0.010201,400,2209,0.99760144,10.6276,0.4489
9.5,0.46,0.49,6.3,0.064,5,17,0.9988,3.21,0.73,11,6,90.25,857.375,8145.0625,0.2116,0.99760144,0.996404318,0.2401,39.69,0.004096,25,289,0.99760144,10.3041,0.5329
9.3,0.715,0.24,2.1,0.07,5,20,0.9966,3.12,0.59,9.9,5,86.49,804.357,7480.5201,0.511225,0.99321156,0.989834641,0.0576,4.41,0.0049,25,400,0.99321156,9.7344,0.3481
11.2,0.66,0.24,2.5,0.085,16,53,0.9993,3.06,0.72,11,6,125.44,1404.928,15735.1936,0.4356,0.99860049,0.99790147,0.0576,6.25,0.007225,256,2809,0.99860049,9.3636,0.5184
14.3,0.31,0.74,1.8,0.075,6,15,1.0008,2.86,0.79,8.4,6,204.49,2924.207,41816.1601,0.0961,1.00160064,1.002401921,0.5476,3.24,0.005625,36,225,1.00160064,8.1796,0.6241
9.1,0.47,0.49,2.6,0.094,38,106,0.9982,3.08,0.59,9.1,5,82.81,753.571,6857.4961,0.2209,0.99640324,0.994609714,0.2401,6.76,0.008836,1444,11236,0.99640324,9.4864,0.3481
7.5,0.55,0.24,2,0.078,10,28,0.9983,3.45,0.78,9.5,6,56.25,421.875,3164.0625,0.3025,0.99660289,0.994908665,0.0576,4,0.006084,100,784,0.99660289,11.9025,0.6084
10.6,0.31,0.49,2.5,0.067,6,21,0.9987,3.26,0.86,10.7,6,112.36,1191.016,12624.7696,0.0961,0.99740169,0.996105068,0.2401,6.25,0.004489,36,441,0.99740169,10.6276,0.7396
12.4,0.35,0.49,2.6,0.079,27,69,0.9994,3.12,0.75,10.4,6,153.76,1906.624,23642.1376,0.1225,0.99880036,0.99820108,0.2401,6.76,0.006241,729,4761,0.99880036,9.7344,0.5625
9,0.53,0.49,1.9,0.171,6,25,0.9975,3.27,0.61,9.4,6,81,729,6561,0.2809,0.99500625,0.992518734,0.2401,3.61,0.029241,36,625,0.99500625,10.6929,0.3721
6.8,0.51,0.01,2.1,0.074,9,25,0.9958,3.33,0.56,9.5,6,46.24,314.432,2138.1376,0.2601,0.99161764,0.987452846,0.0001,4.41,0.005476,81,625,0.99161764,11.0889,0.3136
9.4,0.43,0.24,2.8,0.092,14,45,0.998,3.19,0.73,10,6,88.36,830.584,7807.4896,0.1849,0.996004,0.994011992,0.0576,7.84,0.008464,196,2025,0.996004,10.1761,0.5329
9.5,0.46,0.24,2.7,0.092,14,44,0.998,3.12,0.74,10,6,90.25,857.375,8145.0625,0.2116,0.996004,0.994011992,0.0576,7.29,0.008464,196,1936,0.996004,9.7344,0.5476
5,1.04,0.24,1.6,0.05,32,96,0.9934,3.74,0.62,11.5,5,25,125,625,1.0816,0.98684356,0.980330393,0.0576,2.56,0.0025,1024,9216,0.98684356,13.9876,0.3844
15.5,0.645,0.49,4.2,0.095,10,23,1.00315,2.92,0.74,11.1,5,240.25,3723.875,57720.0625,0.416025,1.006309923,1.009479799,0.2401,17.64,0.009025,100,529,1.006309923,8.5264,0.5476
15.5,0.645,0.49,4.2,0.095,10,23,1.00315,2.92,0.74,11.1,5,240.25,3723.875,57720.0625,0.416025,1.006309923,1.009479799,0.2401,17.64,0.009025,100,529,1.006309923,8.5264,0.5476
10.9,0.53,0.49,4.6,0.118,10,17,1.0002,3.07,0.56,11.7,6,118.81,1295.029,14115.8161,0.2809,1.00040004,1.00060012,0.2401,21.16,0.013924,100,289,1.00040004,9.4249,0.3136
15.6,0.645,0.49,4.2,0.095,10,23,1.00315,2.92,0.74,11.1,5,243.36,3796.416,59224.0896,0.416025,1.006309923,1.009479799,0.2401,17.64,0.009025,100,529,1.006309923,8.5264,0.5476
10.9,0.53,0.49,4.6,0.118,10,17,1.0002,3.07,0.56,11.7,6,118.81,1295.029,14115.8161,0.2809,1.00040004,1.00060012,0.2401,21.16,0.013924,100,289,1.00040004,9.4249,0.3136
13,0.47,0.49,4.3,0.085,6,47,1.0021,3.3,0.68,12.7,6,169,2197,28561,0.2209,1.00420441,1.006313239,0.2401,18.49,0.007225,36,2209,1.00420441,10.89,0.4624
12.7,0.6,0.49,2.8,0.075,5,19,0.9994,3.14,0.57,11.4,5,161.29,2048.383,26014.4641,0.36,0.99880036,0.99820108,0.2401,7.84,0.005625,25,361,0.99880036,9.8596,0.3249
9,0.44,0.49,2.4,0.078,26,121,0.9978,3.23,0.58,9.2,5,81,729,6561,0.1936,0.99560484,0.993414509,0.2401,5.76,0.006084,676,14641,0.99560484,10.4329,0.3364
9,0.54,0.49,2.9,0.094,41,110,0.9982,3.08,0.61,9.2,5,81,729,6561,0.2916,0.99640324,0.994609714,0.2401,8.41,0.008836,1681,12100,0.99640324,9.4864,0.3721
7.6,0.29,0.49,2.7,0.092,25,60,0.9971,3.31,0.61,10.1,6,57.76,438.976,3336.2176,0.0841,0.99420841,0.991325206,0.2401,7.29,0.008464,625,3600,0.99420841,10.9561,0.3721
13,0.47,0.49,4.3,0.085,6,47,1.0021,3.3,0.68,12.7,6,169,2197,28561,0.2209,1.00420441,1.006313239,0.2401,18.49,0.007225,36,2209,1.00420441,10.89,0.4624
12.7,0.6,0.49,2.8,0.075,5,19,0.9994,3.14,0.57,11.4,5,161.29,2048.383,26014.4641,0.36,0.99880036,0.99820108,0.2401,7.84,0.005625,25,361,0.99880036,9.8596,0.3249
8.7,0.7,0.24,2.5,0.226,5,15,0.9991,3.32,0.6,9,6,75.69,658.503,5728.9761,0.49,0.99820081,0.997302429,0.0576,6.25,0.051076,25,225,0.99820081,11.0224,0.36
8.7,0.7,0.24,2.5,0.226,5,15,0.9991,3.32,0.6,9,6,75.69,658.503,5728.9761,0.49,0.99820081,0.997302429,0.0576,6.25,0.051076,25,225,0.99820081,11.0224,0.36
9.8,0.5,0.49,2.6,0.25,5,20,0.999,3.31,0.79,10.7,6,96.04,941.192,9223.6816,0.25,0.998001,0.997002999,0.2401,6.76,0.0625,25,400,0.998001,10.9561,0.6241
6.2,0.36,0.24,2.2,0.095,19,42,0.9946,3.57,0.57,11.7,6,38.44,238.328,1477.6336,0.1296,0.98922916,0.983887323,0.0576,4.84,0.009025,361,1764,0.98922916,12.7449,0.3249
11.5,0.35,0.49,3.3,0.07,10,37,1.0003,3.32,0.91,11,6,132.25,1520.875,17490.0625,0.1225,1.00060009,1.00090027,0.2401,10.89,0.0049,100,1369,1.00060009,11.0224,0.8281
6.2,0.36,0.24,2.2,0.095,19,42,0.9946,3.57,0.57,11.7,6,38.44,238.328,1477.6336,0.1296,0.98922916,0.983887323,0.0576,4.84,0.009025,361,1764,0.98922916,12.7449,0.3249
10.2,0.24,0.49,2.4,0.075,10,28,0.9978,3.14,0.61,10.4,5,104.04,1061.208,10824.3216,0.0576,0.99560484,0.993414509,0.2401,5.76,0.005625,100,784,0.99560484,9.8596,0.3721
10.5,0.59,0.49,2.1,0.07,14,47,0.9991,3.3,0.56,9.6,4,110.25,1157.625,12155.0625,0.3481,0.99820081,0.997302429,0.2401,4.41,0.0049,196,2209,0.99820081,10.89,0.3136
10.6,0.34,0.49,3.2,0.078,20,78,0.9992,3.19,0.7,10,6,112.36,1191.016,12624.7696,0.1156,0.99840064,0.997601919,0.2401,10.24,0.006084,400,6084,0.99840064,10.1761,0.49
12.3,0.27,0.49,3.1,0.079,28,46,0.9993,3.2,0.8,10.2,6,151.29,1860.867,22888.6641,0.0729,0.99860049,0.99790147,0.2401,9.61,0.006241,784,2116,0.99860049,10.24,0.64
9.9,0.5,0.24,2.3,0.103,6,14,0.9978,3.34,0.52,10,4,98.01,970.299,9605.9601,0.25,0.99560484,0.993414509,0.0576,5.29,0.010609,36,196,0.99560484,11.1556,0.2704
8.8,0.44,0.49,2.8,0.083,18,111,0.9982,3.3,0.6,9.5,5,77.44,681.472,5996.9536,0.1936,0.99640324,0.994609714,0.2401,7.84,0.006889,324,12321,0.99640324,10.89,0.36
8.8,0.47,0.49,2.9,0.085,17,110,0.9982,3.29,0.6,9.8,5,77.44,681.472,5996.9536,0.2209,0.99640324,0.994609714,0.2401,8.41,0.007225,289,12100,0.99640324,10.8241,0.36
10.6,0.31,0.49,2.2,0.063,18,40,0.9976,3.14,0.51,9.8,6,112.36,1191.016,12624.7696,0.0961,0.99520576,0.992817266,0.2401,4.84,0.003969,324,1600,0.99520576,9.8596,0.2601
12.3,0.5,0.49,2.2,0.089,5,14,1.0002,3.19,0.44,9.6,5,151.29,1860.867,22888.6641,0.25,1.00040004,1.00060012,0.2401,4.84,0.007921,25,196,1.00040004,10.1761,0.1936
12.3,0.5,0.49,2.2,0.089,5,14,1.0002,3.19,0.44,9.6,5,151.29,1860.867,22888.6641,0.25,1.00040004,1.00060012,0.2401,4.84,0.007921,25,196,1.00040004,10.1761,0.1936
11.7,0.49,0.49,2.2,0.083,5,15,1,3.19,0.43,9.2,5,136.89,1601.613,18738.8721,0.2401,1,1,0.2401,4.84,0.006889,25,225,1,10.1761,0.1849
12,0.28,0.49,1.9,0.074,10,21,0.9976,2.98,0.66,9.9,7,144,1728,20736,0.0784,0.99520576,0.992817266,0.2401,3.61,0.005476,100,441,0.99520576,8.8804,0.4356
11.8,0.33,0.49,3.4,0.093,54,80,1.0002,3.3,0.76,10.7,7,139.24,1643.032,19387.7776,0.1089,1.00040004,1.00060012,0.2401,11.56,0.008649,2916,6400,1.00040004,10.89,0.5776
7.6,0.51,0.24,2.4,0.091,8,38,0.998,3.47,0.66,9.6,6,57.76,438.976,3336.2176,0.2601,0.996004,0.994011992,0.0576,5.76,0.008281,64,1444,0.996004,12.0409,0.4356
11.1,0.31,0.49,2.7,0.094,16,47,0.9986,3.12,1.02,10.6,7,123.21,1367.631,15180.7041,0.0961,0.99720196,0.995805877,0.2401,7.29,0.008836,256,2209,0.99720196,9.7344,1.0404
7.3,0.73,0.24,1.9,0.108,18,102,0.9967,3.26,0.59,9.3,5,53.29,389.017,2839.8241,0.5329,0.99341089,0.990132634,0.0576,3.61,0.011664,324,10404,0.99341089,10.6276,0.3481
5,0.42,0.24,2,0.06,19,50,0.9917,3.72,0.74,14,8,25,125,625,0.1764,0.98346889,0.975306098,0.0576,4,0.0036,361,2500,0.98346889,13.8384,0.5476
10.2,0.29,0.49,2.6,0.059,5,13,0.9976,3.05,0.74,10.5,7,104.04,1061.208,10824.3216,0.0841,0.99520576,0.992817266,0.2401,6.76,0.003481,25,169,0.99520576,9.3025,0.5476
9,0.45,0.49,2.6,0.084,21,75,0.9987,3.35,0.57,9.7,5,81,729,6561,0.2025,0.99740169,0.996105068,0.2401,6.76,0.007056,441,5625,0.99740169,11.2225,0.3249
6.6,0.39,0.49,1.7,0.07,23,149,0.9922,3.12,0.5,11.5,6,43.56,287.496,1897.4736,0.1521,0.98446084,0.976782045,0.2401,2.89,0.0049,529,22201,0.98446084,9.7344,0.25
9,0.45,0.49,2.6,0.084,21,75,0.9987,3.35,0.57,9.7,5,81,729,6561,0.2025,0.99740169,0.996105068,0.2401,6.76,0.007056,441,5625,0.99740169,11.2225,0.3249
9.9,0.49,0.58,3.5,0.094,9,43,1.0004,3.29,0.58,9,5,98.01,970.299,9605.9601,0.2401,1.00080016,1.00120048,0.3364,12.25,0.008836,81,1849,1.00080016,10.8241,0.3364
7.9,0.72,0.17,2.6,0.096,20,38,0.9978,3.4,0.53,9.5,5,62.41,493.039,3895.0081,0.5184,0.99560484,0.993414509,0.0289,6.76,0.009216,400,1444,0.99560484,11.56,0.2809
8.9,0.595,0.41,7.9,0.086,30,109,0.9998,3.27,0.57,9.3,5,79.21,704.969,6274.2241,0.354025,0.99960004,0.99940012,0.1681,62.41,0.007396,900,11881,0.99960004,10.6929,0.3249
12.4,0.4,0.51,2,0.059,6,24,0.9994,3.04,0.6,9.3,6,153.76,1906.624,23642.1376,0.16,0.99880036,0.99820108,0.2601,4,0.003481,36,576,0.99880036,9.2416,0.36
11.9,0.58,0.58,1.9,0.071,5,18,0.998,3.09,0.63,10,6,141.61,1685.159,20053.3921,0.3364,0.996004,0.994011992,0.3364,3.61,0.005041,25,324,0.996004,9.5481,0.3969
8.5,0.585,0.18,2.1,0.078,5,30,0.9967,3.2,0.48,9.8,6,72.25,614.125,5220.0625,0.342225,0.99341089,0.990132634,0.0324,4.41,0.006084,25,900,0.99341089,10.24,0.2304
12.7,0.59,0.45,2.3,0.082,11,22,1,3,0.7,9.3,6,161.29,2048.383,26014.4641,0.3481,1,1,0.2025,5.29,0.006724,121,484,1,9,0.49
8.2,0.915,0.27,2.1,0.088,7,23,0.9962,3.26,0.47,10,4,67.24,551.368,4521.2176,0.837225,0.99241444,0.988643265,0.0729,4.41,0.007744,49,529,0.99241444,10.6276,0.2209
13.2,0.46,0.52,2.2,0.071,12,35,1.0006,3.1,0.56,9,6,174.24,2299.968,30359.5776,0.2116,1.00120036,1.00180108,0.2704,4.84,0.005041,144,1225,1.00120036,9.61,0.3136
7.7,0.835,0,2.6,0.081,6,14,0.9975,3.3,0.52,9.3,5,59.29,456.533,3515.3041,0.697225,0.99500625,0.992518734,0,6.76,0.006561,36,196,0.99500625,10.89,0.2704
13.2,0.46,0.52,2.2,0.071,12,35,1.0006,3.1,0.56,9,6,174.24,2299.968,30359.5776,0.2116,1.00120036,1.00180108,0.2704,4.84,0.005041,144,1225,1.00120036,9.61,0.3136
8.3,0.58,0.13,2.9,0.096,14,63,0.9984,3.17,0.62,9.1,6,68.89,571.787,4745.8321,0.3364,0.99680256,0.995207676,0.0169,8.41,0.009216,196,3969,0.99680256,10.0489,0.3844
8.3,0.6,0.13,2.6,0.085,6,24,0.9984,3.31,0.59,9.2,6,68.89,571.787,4745.8321,0.36,0.99680256,0.995207676,0.0169,6.76,0.007225,36,576,0.99680256,10.9561,0.3481
9.4,0.41,0.48,4.6,0.072,10,20,0.9973,3.34,0.79,12.2,7,88.36,830.584,7807.4896,0.1681,0.99460729,0.99192185,0.2304,21.16,0.005184,100,400,0.99460729,11.1556,0.6241
8.8,0.48,0.41,3.3,0.092,26,52,0.9982,3.31,0.53,10.5,6,77.44,681.472,5996.9536,0.2304,0.99640324,0.994609714,0.1681,10.89,0.008464,676,2704,0.99640324,10.9561,0.2809
10.1,0.65,0.37,5.1,0.11,11,65,1.0026,3.32,0.64,10.4,6,102.01,1030.301,10406.0401,0.4225,1.00520676,1.007820298,0.1369,26.01,0.0121,121,4225,1.00520676,11.0224,0.4096
6.3,0.36,0.19,3.2,0.075,15,39,0.9956,3.56,0.52,12.7,6,39.69,250.047,1575.2961,0.1296,0.99121936,0.986857995,0.0361,10.24,0.005625,225,1521,0.99121936,12.6736,0.2704
8.8,0.24,0.54,2.5,0.083,25,57,0.9983,3.39,0.54,9.2,5,77.44,681.472,5996.9536,0.0576,0.99660289,0.994908665,0.2916,6.25,0.006889,625,3249,0.99660289,11.4921,0.2916
13.2,0.38,0.55,2.7,0.081,5,16,1.0006,2.98,0.54,9.4,5,174.24,2299.968,30359.5776,0.1444,1.00120036,1.00180108,0.3025,7.29,0.006561,25,256,1.00120036,8.8804,0.2916
7.5,0.64,0,2.4,0.077,18,29,0.9965,3.32,0.6,10,6,56.25,421.875,3164.0625,0.4096,0.99301225,0.989536707,0,5.76,0.005929,324,841,0.99301225,11.0224,0.36
8.2,0.39,0.38,1.5,0.058,10,29,0.9962,3.26,0.74,9.8,5,67.24,551.368,4521.2176,0.1521,0.99241444,0.988643265,0.1444,2.25,0.003364,100,841,0.99241444,10.6276,0.5476
9.2,0.755,0.18,2.2,0.148,10,103,0.9969,2.87,1.36,10.2,6,84.64,778.688,7163.9296,0.570025,0.99380961,0.9907288,0.0324,4.84,0.021904,100,10609,0.99380961,8.2369,1.8496
9.6,0.6,0.5,2.3,0.079,28,71,0.9997,3.5,0.57,9.7,5,92.16,884.736,8493.4656,0.36,0.99940009,0.99910027,0.25,5.29,0.006241,784,5041,0.99940009,12.25,0.3249
9.6,0.6,0.5,2.3,0.079,28,71,0.9997,3.5,0.57,9.7,5,92.16,884.736,8493.4656,0.36,0.99940009,0.99910027,0.25,5.29,0.006241,784,5041,0.99940009,12.25,0.3249
11.5,0.31,0.51,2.2,0.079,14,28,0.9982,3.03,0.93,9.8,6,132.25,1520.875,17490.0625,0.0961,0.99640324,0.994609714,0.2601,4.84,0.006241,196,784,0.99640324,9.1809,0.8649
11.4,0.46,0.5,2.7,0.122,4,17,1.0006,3.13,0.7,10.2,5,129.96,1481.544,16889.6016,0.2116,1.00120036,1.00180108,0.25,7.29,0.014884,16,289,1.00120036,9.7969,0.49
11.3,0.37,0.41,2.3,0.088,6,16,0.9988,3.09,0.8,9.3,5,127.69,1442.897,16304.7361,0.1369,0.99760144,0.996404318,0.1681,5.29,0.007744,36,256,0.99760144,9.5481,0.64
8.3,0.54,0.24,3.4,0.076,16,112,0.9976,3.27,0.61,9.4,5,68.89,571.787,4745.8321,0.2916,0.99520576,0.992817266,0.0576,11.56,0.005776,256,12544,0.99520576,10.6929,0.3721
8.2,0.56,0.23,3.4,0.078,14,104,0.9976,3.28,0.62,9.4,5,67.24,551.368,4521.2176,0.3136,0.99520576,0.992817266,0.0529,11.56,0.006084,196,10816,0.99520576,10.7584,0.3844
10,0.58,0.22,1.9,0.08,9,32,0.9974,3.13,0.55,9.5,5,100,1000,10000,0.3364,0.99480676,0.992220262,0.0484,3.61,0.0064,81,1024,0.99480676,9.7969,0.3025
7.9,0.51,0.25,2.9,0.077,21,45,0.9974,3.49,0.96,12.1,6,62.41,493.039,3895.0081,0.2601,0.99480676,0.992220262,0.0625,8.41,0.005929,441,2025,0.99480676,12.1801,0.9216
6.8,0.69,0,5.6,0.124,21,58,0.9997,3.46,0.72,10.2,5,46.24,314.432,2138.1376,0.4761,0.99940009,0.99910027,0,31.36,0.015376,441,3364,0.99940009,11.9716,0.5184
6.8,0.69,0,5.6,0.124,21,58,0.9997,3.46,0.72,10.2,5,46.24,314.432,2138.1376,0.4761,0.99940009,0.99910027,0,31.36,0.015376,441,3364,0.99940009,11.9716,0.5184
8.8,0.6,0.29,2.2,0.098,5,15,0.9988,3.36,0.49,9.1,5,77.44,681.472,5996.9536,0.36,0.99760144,0.996404318,0.0841,4.84,0.009604,25,225,0.99760144,11.2896,0.2401
8.8,0.6,0.29,2.2,0.098,5,15,0.9988,3.36,0.49,9.1,5,77.44,681.472,5996.9536,0.36,0.99760144,0.996404318,0.0841,4.84,0.009604,25,225,0.99760144,11.2896,0.2401
8.7,0.54,0.26,2.5,0.097,7,31,0.9976,3.27,0.6,9.3,6,75.69,658.503,5728.9761,0.2916,0.99520576,0.992817266,0.0676,6.25,0.009409,49,961,0.99520576,10.6929,0.36
7.6,0.685,0.23,2.3,0.111,20,84,0.9964,3.21,0.61,9.3,5,57.76,438.976,3336.2176,0.469225,0.99281296,0.989238833,0.0529,5.29,0.012321,400,7056,0.99281296,10.3041,0.3721
8.7,0.54,0.26,2.5,0.097,7,31,0.9976,3.27,0.6,9.3,6,75.69,658.503,5728.9761,0.2916,0.99520576,0.992817266,0.0676,6.25,0.009409,49,961,0.99520576,10.6929,0.36
10.4,0.28,0.54,2.7,0.105,5,19,0.9988,3.25,0.63,9.5,5,108.16,1124.864,11698.5856,0.0784,0.99760144,0.996404318,0.2916,7.29,0.011025,25,361,0.99760144,10.5625,0.3969
7.6,0.41,0.14,3,0.087,21,43,0.9964,3.32,0.57,10.5,6,57.76,438.976,3336.2176,0.1681,0.99281296,0.989238833,0.0196,9,0.007569,441,1849,0.99281296,11.0224,0.3249
10.1,0.935,0.22,3.4,0.105,11,86,1.001,3.43,0.64,11.3,4,102.01,1030.301,10406.0401,0.874225,1.002001,1.003003001,0.0484,11.56,0.011025,121,7396,1.002001,11.7649,0.4096
7.9,0.35,0.21,1.9,0.073,46,102,0.9964,3.27,0.58,9.5,5,62.41,493.039,3895.0081,0.1225,0.99281296,0.989238833,0.0441,3.61,0.005329,2116,10404,0.99281296,10.6929,0.3364
8.7,0.84,0,1.4,0.065,24,33,0.9954,3.27,0.55,9.7,5,75.69,658.503,5728.9761,0.7056,0.99082116,0.986263383,0,1.96,0.004225,576,1089,0.99082116,10.6929,0.3025
9.6,0.88,0.28,2.4,0.086,30,147,0.9979,3.24,0.53,9.4,5,92.16,884.736,8493.4656,0.7744,0.99580441,0.993713221,0.0784,5.76,0.007396,900,21609,0.99580441,10.4976,0.2809
9.5,0.885,0.27,2.3,0.084,31,145,0.9978,3.24,0.53,9.4,5,90.25,857.375,8145.0625,0.783225,0.99560484,0.993414509,0.0729,5.29,0.007056,961,21025,0.99560484,10.4976,0.2809
7.7,0.915,0.12,2.2,0.143,7,23,0.9964,3.35,0.65,10.2,7,59.29,456.533,3515.3041,0.837225,0.99281296,0.989238833,0.0144,4.84,0.020449,49,529,0.99281296,11.2225,0.4225
8.9,0.29,0.35,1.9,0.067,25,57,0.997,3.18,1.36,10.3,6,79.21,704.969,6274.2241,0.0841,0.994009,0.991026973,0.1225,3.61,0.004489,625,3249,0.994009,10.1124,1.8496
9.9,0.54,0.45,2.3,0.071,16,40,0.9991,3.39,0.62,9.4,5,98.01,970.299,9605.9601,0.2916,0.99820081,0.997302429,0.2025,5.29,0.005041,256,1600,0.99820081,11.4921,0.3844
9.5,0.59,0.44,2.3,0.071,21,68,0.9992,3.46,0.63,9.5,5,90.25,857.375,8145.0625,0.3481,0.99840064,0.997601919,0.1936,5.29,0.005041,441,4624,0.99840064,11.9716,0.3969
9.9,0.54,0.45,2.3,0.071,16,40,0.9991,3.39,0.62,9.4,5,98.01,970.299,9605.9601,0.2916,0.99820081,0.997302429,0.2025,5.29,0.005041,256,1600,0.99820081,11.4921,0.3844
9.5,0.59,0.44,2.3,0.071,21,68,0.9992,3.46,0.63,9.5,5,90.25,857.375,8145.0625,0.3481,0.99840064,0.997601919,0.1936,5.29,0.005041,441,4624,0.99840064,11.9716,0.3969
9.9,0.54,0.45,2.3,0.071,16,40,0.9991,3.39,0.62,9.4,5,98.01,970.299,9605.9601,0.2916,0.99820081,0.997302429,0.2025,5.29,0.005041,256,1600,0.99820081,11.4921,0.3844
7.8,0.64,0.1,6,0.115,5,11,0.9984,3.37,0.69,10.1,7,60.84,474.552,3701.5056,0.4096,0.99680256,0.995207676,0.01,36,0.013225,25,121,0.99680256,11.3569,0.4761
7.3,0.67,0.05,3.6,0.107,6,20,0.9972,3.4,0.63,10.1,5,53.29,389.017,2839.8241,0.4489,0.99440784,0.991623498,0.0025,12.96,0.011449,36,400,0.99440784,11.56,0.3969
8.3,0.845,0.01,2.2,0.07,5,14,0.9967,3.32,0.58,11,4,68.89,571.787,4745.8321,0.714025,0.99341089,0.990132634,0.0001,4.84,0.0049,25,196,0.99341089,11.0224,0.3364
8.7,0.48,0.3,2.8,0.066,10,28,0.9964,3.33,0.67,11.2,7,75.69,658.503,5728.9761,0.2304,0.99281296,0.989238833,0.09,7.84,0.004356,100,784,0.99281296,11.0889,0.4489
6.7,0.42,0.27,8.6,0.068,24,148,0.9948,3.16,0.57,11.3,6,44.89,300.763,2015.1121,0.1764,0.98962704,0.984480979,0.0729,73.96,0.004624,576,21904,0.98962704,9.9856,0.3249
10.7,0.43,0.39,2.2,0.106,8,32,0.9986,2.89,0.5,9.6,5,114.49,1225.043,13107.9601,0.1849,0.99720196,0.995805877,0.1521,4.84,0.011236,64,1024,0.99720196,8.3521,0.25
9.8,0.88,0.25,2.5,0.104,35,155,1.001,3.41,0.67,11.2,5,96.04,941.192,9223.6816,0.7744,1.002001,1.003003001,0.0625,6.25,0.010816,1225,24025,1.002001,11.6281,0.4489
15.9,0.36,0.65,7.5,0.096,22,71,0.9976,2.98,0.84,14.9,5,252.81,4019.679,63912.8961,0.1296,0.99520576,0.992817266,0.4225,56.25,0.009216,484,5041,0.99520576,8.8804,0.7056
9.4,0.33,0.59,2.8,0.079,9,30,0.9976,3.12,0.54,12,6,88.36,830.584,7807.4896,0.1089,0.99520576,0.992817266,0.3481,7.84,0.006241,81,900,0.99520576,9.7344,0.2916
8.6,0.47,0.47,2.4,0.074,7,29,0.9979,3.08,0.46,9.5,5,73.96,636.056,5470.0816,0.2209,0.99580441,0.993713221,0.2209,5.76,0.005476,49,841,0.99580441,9.4864,0.2116
9.7,0.55,0.17,2.9,0.087,20,53,1.0004,3.14,0.61,9.4,5,94.09,912.673,8852.9281,0.3025,1.00080016,1.00120048,0.0289,8.41,0.007569,400,2809,1.00080016,9.8596,0.3721
10.7,0.43,0.39,2.2,0.106,8,32,0.9986,2.89,0.5,9.6,5,114.49,1225.043,13107.9601,0.1849,0.99720196,0.995805877,0.1521,4.84,0.011236,64,1024,0.99720196,8.3521,0.25
12,0.5,0.59,1.4,0.073,23,42,0.998,2.92,0.68,10.5,7,144,1728,20736,0.25,0.996004,0.994011992,0.3481,1.96,0.005329,529,1764,0.996004,8.5264,0.4624
